ward_2011,group,count_2010,est_2012,est_2014,est_2016,est_2018,count_2020
Milwaukee - C 96,vap_white,418,401.2,384.4,367.6,350.8,334
Milwaukee - C 97,vap,1213,1210,1207,1204,1201,1198
Milwaukee - C 97,vap_aian,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 97,vap_asian,10,12.4,14.8,17.2,19.6,22
Milwaukee - C 97,vap_black,673,675.2,677.4,679.6,681.8,684
Milwaukee - C 97,vap_hisp,40,41.2,42.4,43.6,44.8,46
Milwaukee - C 97,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 97,vap_other,2,4.800000000000001,7.6000000000000005,10.4,13.200000000000001,16
Milwaukee - C 97,vap_two,19,22,25,28,31,34
Milwaukee - C 97,vap_white,468,452.8,437.6,422.4,407.2,392
Milwaukee - C 98,vap,778,789,800,811,822,833
Milwaukee - C 98,vap_aian,3,3,3,3,3,3
Milwaukee - C 98,vap_asian,8,8.4,8.8,9.2,9.6,10
Milwaukee - C 98,vap_black,633,645.8,658.6,671.4,684.2,697
Milwaukee - C 98,vap_hisp,16,19.4,22.8,26.2,29.6,33
Milwaukee - C 98,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 98,vap_other,3,3.2,3.4,3.6,3.8,4
Milwaukee - C 98,vap_two,14,16.2,18.4,20.6,22.8,25
Milwaukee - C 98,vap_white,101,92.6,84.2,75.8,67.4,59
Milwaukee - C 99,vap,1460,1455.2,1450.4,1445.6,1440.8,1436
Milwaukee - C 99,vap_aian,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 99,vap_asian,12,14.4,16.8,19.2,21.6,24
Milwaukee - C 99,vap_black,1120,1117,1114,1111,1108,1105
Milwaukee - C 99,vap_hisp,40,44.6,49.2,53.8,58.400000000000006,63
Milwaukee - C 99,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 99,vap_other,3,4.8,6.6,8.399999999999999,10.2,12
Milwaukee - C 99,vap_two,32,36.6,41.2,45.8,50.400000000000006,55
Milwaukee - C 99,vap_white,253,237,221,205,189,173
Oak Creek - C 1,vap,1388,1378.4,1368.8,1359.2,1349.6,1340
Oak Creek - C 1,vap_aian,7,8.2,9.4,10.6,11.8,13
Oak Creek - C 1,vap_asian,47,52.8,58.6,64.4,70.2,76
Oak Creek - C 1,vap_black,34,37,40,43,46,49
Oak Creek - C 1,vap_hisp,108,104,100,96,92,88
Oak Creek - C 1,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Oak Creek - C 1,vap_other,0,0.2,0.4,0.6,0.8,1
Oak Creek - C 1,vap_two,7,13.4,19.8,26.2,32.6,39
Oak Creek - C 1,vap_white,1185,1162.6,1140.2,1117.8,1095.4,1073
Oak Creek - C 10,vap,1660,1659,1658,1657,1656,1655
Oak Creek - C 10,vap_aian,9,7.8,6.6,5.4,4.199999999999999,3
Oak Creek - C 10,vap_asian,34,33.4,32.8,32.2,31.6,31
Oak Creek - C 10,vap_black,19,25.8,32.6,39.4,46.2,53
Oak Creek - C 10,vap_hisp,75,86.4,97.8,109.19999999999999,120.6,132
Oak Creek - C 10,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 10,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Oak Creek - C 10,vap_two,10,18.8,27.6,36.4,45.2,54
Oak Creek - C 10,vap_white,1513,1486.2,1459.4,1432.6,1405.8,1379
Oak Creek - C 11,vap,1528,1564.2,1600.4,1636.6,1672.8,1709
Oak Creek - C 11,vap_aian,11,11.8,12.6,13.4,14.2,15
Oak Creek - C 11,vap_asian,23,28.6,34.2,39.8,45.400000000000006,51
Oak Creek - C 11,vap_black,15,17.4,19.8,22.2,24.6,27
Oak Creek - C 11,vap_hisp,79,81.6,84.2,86.8,89.4,92
Oak Creek - C 11,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 11,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Oak Creek - C 11,vap_two,13,19.4,25.8,32.2,38.6,45
Oak Creek - C 11,vap_white,1387,1404.8,1422.6,1440.4,1458.2,1476
Oak Creek - C 12,vap,1295,1339.6,1384.2,1428.8,1473.4,1518
Oak Creek - C 12,vap_aian,12,12.2,12.4,12.6,12.8,13
Oak Creek - C 12,vap_asian,13,19,25,31,37,43
Oak Creek - C 12,vap_black,29,28.4,27.8,27.2,26.6,26
Oak Creek - C 12,vap_hisp,70,76.6,83.2,89.8,96.4,103
Oak Creek - C 12,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 12,vap_other,0,1,2,3,4,5
Oak Creek - C 12,vap_two,7,11.600000000000001,16.200000000000003,20.799999999999997,25.400000000000002,30
Oak Creek - C 12,vap_white,1164,1190.8,1217.6,1244.4,1271.2,1298
Oak Creek - C 13,vap,1264,1268.4,1272.8,1277.2,1281.6,1286
Oak Creek - C 13,vap_aian,4,3.2,2.4,1.6,0.7999999999999998,0
Oak Creek - C 13,vap_asian,50,54.2,58.4,62.6,66.8,71
Oak Creek - C 13,vap_black,47,45.4,43.8,42.2,40.6,39
Oak Creek - C 13,vap_hisp,65,75.6,86.2,96.8,107.4,118
Oak Creek - C 13,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 13,vap_other,0,0.4,0.8,1.2,1.6,2
Oak Creek - C 13,vap_two,9,13.2,17.4,21.6,25.8,30
Oak Creek - C 13,vap_white,1089,1076.4,1063.8,1051.2,1038.6,1026
Oak Creek - C 14,vap,1451,1468.6,1486.2,1503.8,1521.4,1539
Oak Creek - C 14,vap_aian,6,4.8,3.5999999999999996,2.4000000000000004,1.1999999999999993,0
Oak Creek - C 14,vap_asian,34,35.6,37.2,38.8,40.4,42
Oak Creek - C 14,vap_black,18,18,18,18,18,18
Oak Creek - C 14,vap_hisp,78,83.2,88.4,93.6,98.8,104
Oak Creek - C 14,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 14,vap_other,1,1.8,2.6,3.4,4.2,5
Oak Creek - C 14,vap_two,8,12.2,16.4,20.6,24.8,29
Oak Creek - C 14,vap_white,1306,1313,1320,1327,1334,1341
Oak Creek - C 15,vap,1374,1385.6,1397.2,1408.8,1420.4,1432
Oak Creek - C 15,vap_aian,13,12.6,12.2,11.8,11.4,11
Oak Creek - C 15,vap_asian,70,74.8,79.6,84.4,89.2,94
Oak Creek - C 15,vap_black,15,17.8,20.6,23.4,26.200000000000003,29
Oak Creek - C 15,vap_hisp,83,86.2,89.4,92.6,95.8,99
Oak Creek - C 15,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 15,vap_other,2,1.6,1.2,0.8,0.3999999999999999,0
Oak Creek - C 15,vap_two,15,18.2,21.4,24.6,27.8,31
Oak Creek - C 15,vap_white,1176,1174.4,1172.8,1171.2,1169.6,1168
Oak Creek - C 16,vap,1619,1639.6,1660.2,1680.8,1701.4,1722
Oak Creek - C 16,vap_aian,2,3.2,4.4,5.6,6.800000000000001,8
Oak Creek - C 16,vap_asian,189,226.6,264.2,301.8,339.4,377
Oak Creek - C 16,vap_black,47,47.4,47.8,48.2,48.6,49
Oak Creek - C 16,vap_hisp,108,113,118,123,128,133
Oak Creek - C 16,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Oak Creek - C 16,vap_other,0,0.4,0.8,1.2,1.6,2
Oak Creek - C 16,vap_two,26,35.2,44.400000000000006,53.599999999999994,62.800000000000004,72
Oak Creek - C 16,vap_white,1245,1212.2,1179.4,1146.6,1113.8,1081
Oak Creek - C 17,vap,877,879.2,881.4,883.6,885.8,888
Oak Creek - C 17,vap_aian,0,0,0,0,0,0
Oak Creek - C 17,vap_asian,57,53,49,45,41,37
Oak Creek - C 17,vap_black,47,52.8,58.6,64.4,70.2,76
Oak Creek - C 17,vap_hisp,54,55.8,57.6,59.4,61.2,63
Oak Creek - C 17,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Oak Creek - C 17,vap_other,2,3.4000000000000004,4.800000000000001,6.2,7.6000000000000005,9
Oak Creek - C 17,vap_two,7,8,9,10,11,12
Oak Creek - C 17,vap_white,709,705.4,701.8,698.2,694.6,691
Oak Creek - C 18,vap,545,552.6,560.2,567.8,575.4,583
Oak Creek - C 18,vap_aian,4,3.4,2.8,2.2,1.5999999999999996,1
Oak Creek - C 18,vap_asian,22,25.4,28.8,32.2,35.6,39
Oak Creek - C 18,vap_black,15,15,15,15,15,15
Oak Creek - C 18,vap_hisp,21,20.6,20.2,19.8,19.4,19
Oak Creek - C 18,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 18,vap_other,0,0,0,0,0,0
Oak Creek - C 18,vap_two,1,4.6,8.2,11.799999999999999,15.4,19
Oak Creek - C 18,vap_white,482,483.6,485.2,486.8,488.4,490
Oak Creek - C 19,vap,1559,1595,1631,1667,1703,1739
Oak Creek - C 19,vap_aian,8,7.4,6.8,6.2,5.6,5
Oak Creek - C 19,vap_asian,94,100.6,107.2,113.8,120.4,127
Oak Creek - C 19,vap_black,69,73.4,77.8,82.2,86.6,91
Oak Creek - C 19,vap_hisp,96,117.6,139.2,160.8,182.4,204
Oak Creek - C 19,vap_nhpi,1,1.2,1.4,1.6,1.8,2
Oak Creek - C 19,vap_other,0,1.4000000000000001,2.8000000000000003,4.2,5.6000000000000005,7
Oak Creek - C 19,vap_two,20,26,32,38,44,50
Oak Creek - C 19,vap_white,1271,1267.4,1263.8,1260.2,1256.6,1253
Oak Creek - C 2,vap,1592,1605.8,1619.6,1633.4,1647.2,1661
Oak Creek - C 2,vap_aian,4,3.8,3.6,3.4,3.2,3
Oak Creek - C 2,vap_asian,48,52,56,60,64,68
Oak Creek - C 2,vap_black,33,38,43,48,53,58
Oak Creek - C 2,vap_hisp,115,117.8,120.6,123.4,126.2,129
Oak Creek - C 2,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 2,vap_other,0,0.2,0.4,0.6,0.8,1
Oak Creek - C 2,vap_two,11,17.2,23.4,29.599999999999998,35.8,42
Oak Creek - C 2,vap_white,1381,1376.8,1372.6,1368.4,1364.2,1360
Oak Creek - C 3,vap,1341,1413.2,1485.4,1557.6,1629.8,1702
Oak Creek - C 3,vap_aian,3,3.8,4.6,5.4,6.2,7
Oak Creek - C 3,vap_asian,17,28.6,40.2,51.8,63.400000000000006,75
Oak Creek - C 3,vap_black,5,10,15,20,25,30
Oak Creek - C 3,vap_hisp,55,66.4,77.8,89.19999999999999,100.6,112
Oak Creek - C 3,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 3,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Oak Creek - C 3,vap_two,15,20,25,30,35,40
Oak Creek - C 3,vap_white,1246,1283.8,1321.6,1359.4,1397.2,1435
Oak Creek - C 4,vap,1529,1541.4,1553.8,1566.2,1578.6,1591
Oak Creek - C 4,vap_aian,5,6.4,7.800000000000001,9.2,10.600000000000001,12
Oak Creek - C 4,vap_asian,78,88.6,99.2,109.8,120.4,131
Oak Creek - C 4,vap_black,44,46.6,49.2,51.8,54.4,57
Oak Creek - C 4,vap_hisp,100,101.2,102.4,103.6,104.8,106
Oak Creek - C 4,vap_nhpi,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Oak Creek - C 4,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Oak Creek - C 4,vap_two,17,20.8,24.6,28.4,32.2,36
Oak Creek - C 4,vap_white,1282,1274.8,1267.6,1260.4,1253.2,1246
Oak Creek - C 5,vap,1636,1626.8,1617.6,1608.4,1599.2,1590
Oak Creek - C 5,vap_aian,22,21.2,20.4,19.6,18.8,18
Oak Creek - C 5,vap_asian,57,61.8,66.6,71.4,76.2,81
Oak Creek - C 5,vap_black,38,43,48,53,58,63
Oak Creek - C 5,vap_hisp,101,127.4,153.8,180.2,206.60000000000002,233
Oak Creek - C 5,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Oak Creek - C 5,vap_other,3,3,3,3,3,3
Oak Creek - C 5,vap_two,13,17.4,21.8,26.2,30.6,35
Oak Creek - C 5,vap_white,1401,1352.2,1303.4,1254.6,1205.8,1157
Oak Creek - C 6,vap,1574,1660.4,1746.8,1833.2,1919.6,2006
Oak Creek - C 6,vap_aian,9,8.6,8.2,7.8,7.4,7
Oak Creek - C 6,vap_asian,73,90,107,124,141,158
Oak Creek - C 6,vap_black,78,91.2,104.4,117.6,130.8,144
Oak Creek - C 6,vap_hisp,137,149.2,161.4,173.6,185.8,198
Oak Creek - C 6,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 6,vap_other,3,4.6,6.2,7.8,9.4,11
Oak Creek - C 6,vap_two,20,28,36,44,52,60
Oak Creek - C 6,vap_white,1254,1288.8,1323.6,1358.4,1393.2,1428
Oak Creek - C 7,vap,1045,1076.2,1107.4,1138.6,1169.8,1201
Oak Creek - C 7,vap_aian,7,6.6,6.2,5.8,5.4,5
Oak Creek - C 7,vap_asian,32,48,64,80,96,112
Oak Creek - C 7,vap_black,17,17.4,17.8,18.2,18.6,19
Oak Creek - C 7,vap_hisp,65,70.2,75.4,80.6,85.8,91
Oak Creek - C 7,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Oak Creek - C 7,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Oak Creek - C 7,vap_two,19,24.8,30.6,36.4,42.2,48
Oak Creek - C 7,vap_white,904,907.8,911.6,915.4,919.2,923
Oak Creek - C 8,vap,1389,1398.8,1408.6,1418.4,1428.2,1438
Oak Creek - C 8,vap_aian,12,10.8,9.6,8.4,7.199999999999999,6
Oak Creek - C 8,vap_asian,95,98.4,101.8,105.2,108.6,112
Oak Creek - C 8,vap_black,19,18,17,16,15,14
Oak Creek - C 8,vap_hisp,94,92.8,91.6,90.4,89.2,88
Oak Creek - C 8,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 8,vap_other,0,0,0,0,0,0
Oak Creek - C 8,vap_two,8,17,26,35,44,53
Oak Creek - C 8,vap_white,1161,1161.8,1162.6,1163.4,1164.2,1165
Oak Creek - C 9,vap,1653,1703.4,1753.8,1804.2,1854.6,1905
Oak Creek - C 9,vap_aian,9,9.4,9.8,10.2,10.6,11
Oak Creek - C 9,vap_asian,90,99.8,109.6,119.4,129.2,139
Oak Creek - C 9,vap_black,38,46.6,55.2,63.8,72.4,81
Oak Creek - C 9,vap_hisp,93,112.6,132.2,151.8,171.4,191
Oak Creek - C 9,vap_nhpi,0,0,0,0,0,0
Oak Creek - C 9,vap_other,1,2,3,4,5,6
Oak Creek - C 9,vap_two,15,19.2,23.4,27.6,31.8,36
Oak Creek - C 9,vap_white,1407,1413.8,1420.6,1427.4,1434.2,1441
River Hills - V 1,vap,181,180.2,179.4,178.6,177.8,177
River Hills - V 1,vap_aian,1,0.8,0.6,0.4,0.19999999999999996,0
River Hills - V 1,vap_asian,0,0,0,0,0,0
River Hills - V 1,vap_black,4,5,6,7,8,9
River Hills - V 1,vap_hisp,6,5.8,5.6,5.4,5.2,5
River Hills - V 1,vap_nhpi,0,0,0,0,0,0
River Hills - V 1,vap_other,0,0,0,0,0,0
River Hills - V 1,vap_two,2,1.8,1.6,1.4,1.2,1
River Hills - V 1,vap_white,168,166.8,165.6,164.4,163.2,162
River Hills - V 2,vap,533,536.6,540.2,543.8,547.4,551
River Hills - V 2,vap_aian,0,0,0,0,0,0
River Hills - V 2,vap_asian,43,39,35,31,27,23
River Hills - V 2,vap_black,19,20.6,22.2,23.8,25.4,27
River Hills - V 2,vap_hisp,6,8.4,10.8,13.2,15.600000000000001,18
River Hills - V 2,vap_nhpi,0,0,0,0,0,0
River Hills - V 2,vap_other,0,0,0,0,0,0
River Hills - V 2,vap_two,2,6,10,14,18,22
River Hills - V 2,vap_white,463,462.6,462.2,461.8,461.4,461
River Hills - V 3,vap,499,503.8,508.6,513.4,518.2,523
River Hills - V 3,vap_aian,0,0,0,0,0,0
River Hills - V 3,vap_asian,51,53,55,57,59,61
River Hills - V 3,vap_black,50,49.8,49.6,49.4,49.2,49
River Hills - V 3,vap_hisp,30,27.4,24.8,22.2,19.6,17
River Hills - V 3,vap_nhpi,0,0,0,0,0,0
River Hills - V 3,vap_other,2,1.6,1.2,0.8,0.3999999999999999,0
River Hills - V 3,vap_two,5,8.6,12.2,15.799999999999999,19.4,23
River Hills - V 3,vap_white,361,363.4,365.8,368.2,370.6,373
Shorewood - V 1,vap,805,825.4,845.8,866.2,886.6,907
Shorewood - V 1,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Shorewood - V 1,vap_asian,43,40,37,34,31,28
Shorewood - V 1,vap_black,57,64.6,72.2,79.8,87.4,95
Shorewood - V 1,vap_hisp,22,25.6,29.2,32.8,36.4,40
Shorewood - V 1,vap_nhpi,0,0,0,0,0,0
Shorewood - V 1,vap_other,0,1.8,3.6,5.3999999999999995,7.2,9
Shorewood - V 1,vap_two,10,11.2,12.4,13.6,14.8,16
Shorewood - V 1,vap_white,671,680.6,690.2,699.8,709.4,719
Shorewood - V 10,vap,809,820.2,831.4,842.6,853.8,865
Shorewood - V 10,vap_aian,0,0,0,0,0,0
Shorewood - V 10,vap_asian,29,39.4,49.8,60.2,70.6,81
Shorewood - V 10,vap_black,33,36.4,39.8,43.2,46.6,50
Shorewood - V 10,vap_hisp,18,24.6,31.200000000000003,37.8,44.400000000000006,51
Shorewood - V 10,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Shorewood - V 10,vap_other,0,0.2,0.4,0.6,0.8,1
Shorewood - V 10,vap_two,7,10.2,13.4,16.6,19.8,23
Shorewood - V 10,vap_white,721,708.6,696.2,683.8,671.4,659
Shorewood - V 11,vap,638,640.8,643.6,646.4,649.2,652
Shorewood - V 11,vap_aian,1,0.8,0.6,0.4,0.19999999999999996,0
Shorewood - V 11,vap_asian,21,22.8,24.6,26.4,28.2,30
Shorewood - V 11,vap_black,14,14,14,14,14,14
Shorewood - V 11,vap_hisp,18,18,18,18,18,18
Shorewood - V 11,vap_nhpi,0,0,0,0,0,0
Shorewood - V 11,vap_other,0,0.4,0.8,1.2,1.6,2
Shorewood - V 11,vap_two,5,10,15,20,25,30
Shorewood - V 11,vap_white,579,574.8,570.6,566.4,562.2,558
Shorewood - V 12,vap,883,902,921,940,959,978
Shorewood - V 12,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Shorewood - V 12,vap_asian,88,89,90,91,92,93
Shorewood - V 12,vap_black,16,21.4,26.8,32.2,37.6,43
Shorewood - V 12,vap_hisp,28,31.2,34.4,37.6,40.8,44
Shorewood - V 12,vap_nhpi,0,0,0,0,0,0
Shorewood - V 12,vap_other,2,1.6,1.2,0.8,0.3999999999999999,0
Shorewood - V 12,vap_two,12,16,20,24,28,32
Shorewood - V 12,vap_white,735,741.2,747.4,753.6,759.8,766
Shorewood - V 2,vap,1307,1302.8,1298.6,1294.4,1290.2,1286
Shorewood - V 2,vap_aian,3,3.4,3.8,4.2,4.6,5
Shorewood - V 2,vap_asian,101,109.4,117.8,126.2,134.6,143
Shorewood - V 2,vap_black,25,29.6,34.2,38.8,43.400000000000006,48
Shorewood - V 2,vap_hisp,30,36.8,43.6,50.4,57.2,64
Shorewood - V 2,vap_nhpi,0,0,0,0,0,0
Shorewood - V 2,vap_other,0,0,0,0,0,0
Shorewood - V 2,vap_two,15,21,27,33,39,45
Shorewood - V 2,vap_white,1133,1102.6,1072.2,1041.8,1011.4,981
Shorewood - V 3,vap,1340,1327.2,1314.4,1301.6,1288.8,1276
Shorewood - V 3,vap_aian,3,2.8,2.6,2.4,2.2,2
Shorewood - V 3,vap_asian,81,82.4,83.8,85.2,86.6,88
Shorewood - V 3,vap_black,32,29.2,26.4,23.6,20.799999999999997,18
Shorewood - V 3,vap_hisp,37,38,39,40,41,42
Shorewood - V 3,vap_nhpi,0,0,0,0,0,0
Shorewood - V 3,vap_other,2,2,2,2,2,2
Shorewood - V 3,vap_two,16,24.6,33.2,41.8,50.4,59
Shorewood - V 3,vap_white,1169,1148.2,1127.4,1106.6,1085.8,1065
Shorewood - V 4,vap,922,925,928,931,934,937
Shorewood - V 4,vap_aian,0,0,0,0,0,0
Shorewood - V 4,vap_asian,27,27.2,27.4,27.6,27.8,28
Shorewood - V 4,vap_black,10,10.8,11.6,12.4,13.2,14
Shorewood - V 4,vap_hisp,18,21,24,27,30,33
Shorewood - V 4,vap_nhpi,1,1,1,1,1,1
Shorewood - V 4,vap_other,0,0.2,0.4,0.6,0.8,1
Shorewood - V 4,vap_two,10,14,18,22,26,30
Shorewood - V 4,vap_white,856,850.8,845.6,840.4,835.2,830
Shorewood - V 5,vap,874,871.8,869.6,867.4,865.2,863
Shorewood - V 5,vap_aian,1,0.8,0.6,0.4,0.19999999999999996,0
Shorewood - V 5,vap_asian,41,37.2,33.4,29.6,25.799999999999997,22
Shorewood - V 5,vap_black,23,23.8,24.6,25.4,26.2,27
Shorewood - V 5,vap_hisp,26,24.6,23.2,21.8,20.4,19
Shorewood - V 5,vap_nhpi,0,0,0,0,0,0
Shorewood - V 5,vap_other,4,4.6,5.2,5.8,6.4,7
Shorewood - V 5,vap_two,5,6.6,8.2,9.8,11.4,13
Shorewood - V 5,vap_white,774,774.2,774.4,774.6,774.8,775
Shorewood - V 6,vap,560,566,572,578,584,590
Shorewood - V 6,vap_aian,0,0,0,0,0,0
Shorewood - V 6,vap_asian,15,15.8,16.6,17.4,18.2,19
Shorewood - V 6,vap_black,12,11.2,10.4,9.6,8.8,8
Shorewood - V 6,vap_hisp,10,14.8,19.6,24.4,29.200000000000003,34
Shorewood - V 6,vap_nhpi,0,0,0,0,0,0
Shorewood - V 6,vap_other,1,1.2,1.4,1.6,1.8,2
Shorewood - V 6,vap_two,2,7.6000000000000005,13.200000000000001,18.8,24.400000000000002,30
Shorewood - V 6,vap_white,520,515.4,510.8,506.2,501.6,497
Shorewood - V 7,vap,797,847.6,898.2,948.8,999.4,1050
Shorewood - V 7,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Shorewood - V 7,vap_asian,37,43.6,50.2,56.8,63.400000000000006,70
Shorewood - V 7,vap_black,20,26,32,38,44,50
Shorewood - V 7,vap_hisp,41,45.4,49.8,54.2,58.6,63
Shorewood - V 7,vap_nhpi,0,0,0,0,0,0
Shorewood - V 7,vap_other,0,0.2,0.4,0.6,0.8,1
Shorewood - V 7,vap_two,12,19,26,33,40,47
Shorewood - V 7,vap_white,685,711.8,738.6,765.4,792.2,819
Shorewood - V 8,vap,763,768.2,773.4,778.6,783.8,789
Shorewood - V 8,vap_aian,5,4.2,3.4,2.6,1.7999999999999998,1
Shorewood - V 8,vap_asian,30,29,28,27,26,25
Shorewood - V 8,vap_black,17,17.8,18.6,19.4,20.2,21
Shorewood - V 8,vap_hisp,30,32.8,35.6,38.4,41.2,44
Shorewood - V 8,vap_nhpi,0,0,0,0,0,0
Shorewood - V 8,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Shorewood - V 8,vap_two,10,13.8,17.6,21.4,25.200000000000003,29
Shorewood - V 8,vap_white,671,670,669,668,667,666
Shorewood - V 9,vap,936,928.6,921.2,913.8,906.4,899
Shorewood - V 9,vap_aian,2,2.6,3.2,3.8,4.4,5
Shorewood - V 9,vap_asian,50,49.8,49.6,49.4,49.2,49
Shorewood - V 9,vap_black,26,28.6,31.2,33.8,36.4,39
Shorewood - V 9,vap_hisp,25,31,37,43,49,55
Shorewood - V 9,vap_nhpi,0,0,0,0,0,0
Shorewood - V 9,vap_other,0,0.8,1.6,2.4,3.2,4
Shorewood - V 9,vap_two,10,12.6,15.2,17.8,20.4,23
Shorewood - V 9,vap_white,823,803.2,783.4,763.6,743.8,724
South Milwaukee - C 1,vap,1078,1068.8,1059.6,1050.4,1041.2,1032
South Milwaukee - C 1,vap_aian,5,4.8,4.6,4.4,4.2,4
South Milwaukee - C 1,vap_asian,10,8.6,7.199999999999999,5.8,4.3999999999999995,3
South Milwaukee - C 1,vap_black,10,12.8,15.600000000000001,18.4,21.200000000000003,24
South Milwaukee - C 1,vap_hisp,64,67.2,70.4,73.6,76.8,80
South Milwaukee - C 1,vap_nhpi,0,0,0,0,0,0
South Milwaukee - C 1,vap_other,0,0.4,0.8,1.2,1.6,2
South Milwaukee - C 1,vap_two,9,11.6,14.2,16.8,19.4,22
South Milwaukee - C 1,vap_white,980,963.4,946.8,930.2,913.6,897
South Milwaukee - C 10,vap,910,908.8,907.6,906.4,905.2,904
South Milwaukee - C 10,vap_aian,4,3.2,2.4,1.6,0.7999999999999998,0
South Milwaukee - C 10,vap_asian,8,12.600000000000001,17.200000000000003,21.799999999999997,26.400000000000002,31
South Milwaukee - C 10,vap_black,9,10.4,11.8,13.2,14.600000000000001,16
South Milwaukee - C 10,vap_hisp,39,42.2,45.4,48.6,51.8,55
South Milwaukee - C 10,vap_nhpi,0,0,0,0,0,0
South Milwaukee - C 10,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
South Milwaukee - C 10,vap_two,13,13.2,13.4,13.6,13.8,14
South Milwaukee - C 10,vap_white,837,826.6,816.2,805.8,795.4,785
South Milwaukee - C 11,vap,1212,1218.6,1225.2,1231.8,1238.4,1245
South Milwaukee - C 11,vap_aian,4,3.2,2.4,1.6,0.7999999999999998,0
South Milwaukee - C 11,vap_asian,13,14,15,16,17,18
South Milwaukee - C 11,vap_black,19,22.6,26.2,29.799999999999997,33.4,37
South Milwaukee - C 11,vap_hisp,48,58.4,68.8,79.2,89.6,100
South Milwaukee - C 11,vap_nhpi,0,0,0,0,0,0
South Milwaukee - C 11,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
South Milwaukee - C 11,vap_two,9,12.8,16.6,20.4,24.200000000000003,28
South Milwaukee - C 11,vap_white,1119,1107,1095,1083,1071,1059
South Milwaukee - C 12,vap,1047,1060.8,1074.6,1088.4,1102.2,1116
South Milwaukee - C 12,vap_aian,13,12,11,10,9,8
South Milwaukee - C 12,vap_asian,8,8,8,8,8,8
South Milwaukee - C 12,vap_black,11,13,15,17,19,21
South Milwaukee - C 12,vap_hisp,43,59.400000000000006,75.80000000000001,92.19999999999999,108.60000000000001,125
South Milwaukee - C 12,vap_nhpi,0,0,0,0,0,0
South Milwaukee - C 12,vap_other,0,2.2,4.4,6.6,8.8,11
South Milwaukee - C 12,vap_two,14,18.4,22.8,27.2,31.6,36
South Milwaukee - C 12,vap_white,958,947.8,937.6,927.4,917.2,907
South Milwaukee - C 13,vap,939,947.4,955.8,964.2,972.6,981
South Milwaukee - C 13,vap_aian,9,9.6,10.2,10.8,11.4,12
South Milwaukee - C 13,vap_asian,4,7,10,13,16,19
South Milwaukee - C 13,vap_black,12,15.6,19.2,22.799999999999997,26.4,30
South Milwaukee - C 13,vap_hisp,64,71.8,79.6,87.4,95.2,103
South Milwaukee - C 13,vap_nhpi,0,0,0,0,0,0
South Milwaukee - C 13,vap_other,0,1,2,3,4,5
South Milwaukee - C 13,vap_two,7,11,15,19,23,27
South Milwaukee - C 13,vap_white,843,831.4,819.8,808.2,796.6,785
South Milwaukee - C 14,vap,919,923.6,928.2,932.8,937.4,942
South Milwaukee - C 14,vap_aian,6,6.2,6.4,6.6,6.8,7
South Milwaukee - C 14,vap_asian,7,8.4,9.8,11.2,12.600000000000001,14
South Milwaukee - C 14,vap_black,8,9.8,11.6,13.399999999999999,15.2,17
South Milwaukee - C 14,vap_hisp,37,46.8,56.6,66.4,76.2,86
South Milwaukee - C 14,vap_nhpi,0,0,0,0,0,0
South Milwaukee - C 14,vap_other,0,0.8,1.6,2.4,3.2,4
