BLOCKID|PLACEFP
551332033032008|62240
551332033032009|62240
551332033032010|62240
551332033032011|62250
551332033032012|62240
551332033032013|62240
551332033032014|62240
551332033032015|62240
551332033032016|62240
551332033032017|62240
551332033032018|
551332033032019|
551332033032020|
551332033032021|62240
551332033032022|62240
551332033032023|62250
551332033033000|62240
551332033033001|62240
551332033033002|62250
551332033033003|62250
551332033033004|62250
551332033033005|62250
551332033033006|62250
551332033033007|62250
551332033033008|62250
551332033033009|62250
551332033033010|62250
551332033033011|62250
551332033033012|62250
551332033033013|62250
551332033033014|62250
551332033033015|62250
551332033033016|62250
551332033033017|62250
551332033033018|62250
551332033033019|62250
551332033033020|62250
551332033041000|62250
551332033041001|62250
551332033041002|62250
551332033041003|62250
551332033041004|62250
551332033041005|62250
551332033041006|62250
551332033041007|62250
551332033041008|62250
551332033041009|62250
551332033041010|62240
551332033041011|62240
551332033041012|62250
551332033041013|62250
551332033041014|62250
551332033041015|62250
551332033041016|62250
551332033041017|62250
551332033041018|62250
551332033041019|62250
551332033042000|78750
551332033042001|78750
551332033042002|78750
551332033042003|78750
551332033042004|78750
551332033042005|
551332033042006|
551332033042007|
551332033042008|
551332033042009|
551332033042010|
551332033042011|
551332033042012|62250
551332033042013|62250
551332033042014|62240
551332033042015|62240
551332033042016|62240
551332033042017|62240
551332033042018|62250
551332033042019|62240
551332033042020|62250
551332033042021|62240
551332033042022|62240
551332033042023|62250
551332033042024|62240
551332033042025|62250
551332033042026|62240
551332033042027|
551332033042028|
551332033042029|62240
551332033042030|62250
551332033042031|62250
551332033042032|62250
551332033042033|62250
551332033042034|62250
551332033042035|
551332033042036|
551332033042037|
551332033042038|
551332033042039|78750
551332033042040|62250
551332033042041|62240
551332033042042|62240
551332033042043|62240
551332033042044|62240
551332033042045|62240
551332033042046|62250
551332033042047|62250
551332033042048|62250
551332033043000|
551332033043001|78750
551332033043002|
551332033043003|62250
551332033043004|62250
551332033043005|62250
551332033043006|62240
551332033043007|62250
551332033043008|62250
551332033043009|62250
551332033043010|62250
551332033043011|62250
551332033043012|62250
551332033043013|62250
551332033043014|62250
551332033043015|62250
551332033043016|62250
551332033044000|
551332033044001|
551332033044002|
551332033044003|
551332033044004|
551332033044005|
551332033044006|62240
551332033044007|62240
551332033044008|62240
551332033044009|62240
551332033044010|62240
551332033044011|62240
551332033044012|62240
551332033044013|62240
551332033044014|62240
551332033044015|62240
551332033044016|62240
551332033044017|62240
551332033044018|62240
551332033044019|62250
551332033044020|62240
551332033044021|62240
551332033044022|62240
551332033044023|62240
551332033044024|62240
551332033044025|62240
551332033044026|62240
551332033044027|62240
551332033044028|62240
551332033044029|62240
551332033044030|62240
551332033044031|62240
551332033044032|62240
551332033044033|62240
551332033044034|62240
551332033044035|62240
551332033044036|62240
551332033044037|62240
551332033044038|62240
551332033044039|62240
551332033044040|62240
551332033044041|62240
551332033044042|62240
551332033044043|62250
551332033051000|62250
551332033051001|62250
551332033051002|62250
551332033051003|62250
551332033051004|62250
551332033051005|62250
551332033051006|62250
551332033051007|62250
551332033051008|62250
551332033051009|62250
551332033051010|62250
551332033051011|62250
551332033051012|62250
551332033051013|62250
551332033051014|62250
551332033051015|62250
551332033051016|62250
551332033051017|62250
551332033051018|62250
551332033051019|62250
551332033051020|62250
551332033051021|62250
551332033051022|62240
551332033051023|62250
551332033052000|62250
551332033052001|62250
551332033052002|62250
551332033052003|62250
551332033052004|62240
551332033052005|62250
551332033052006|62250
551332033052007|62250
551332033052008|62250
551332033052009|62240
551332033052010|62250
551332033052011|62250
551332033052012|62240
551332033052013|62250
551332033052014|62240
551332033052015|62240
551332033052016|62240
551332033052017|62240
551332033052018|62240
551332033052019|62240
551332033052020|62240
551332033052021|62240
551332033052022|62240
551332033052023|62240
551332033052024|62240
551332033052025|62240
551332033052026|62240
551332033052027|62240
551332033052028|62240
551332033052029|62240
551332033052030|62240
551332033052031|62240
551332033052032|62240
551332033052033|62240
551332033052034|62240
551332033052035|84250
551332033052036|84250
551332033052037|84250
551332033052038|84250
551332033052039|84250
551332033052040|62240
551332033052041|84250
551332033052042|62240
551332033052043|62240
551332033052044|62240
551332033052045|62240
551332033052046|62240
551332033052047|62240
551332033052048|62240
551332033052049|62240
551332033052050|62240
551332033052051|62240
551332033052052|84250
551332033052053|62240
551332033052054|62240
551332033052055|84250
551332033052056|84250
551332033052057|62250
551332033053000|62240
551332033053001|62240
551332033053002|62240
551332033053003|62240
551332033053004|62240
551332033053005|62240
551332033053006|62240
551332033053007|62240
551332033053008|62240
551332033053009|62240
551332033053010|62240
551332033053011|62240
551332033053012|62240
551332033053013|62240
551332033053014|62240
551332033053015|62240
551332033053016|62240
551332033053017|62240
551332033071000|62250
551332033071001|62250
551332033071002|62250
551332033071003|62250
551332033071004|62250
551332033071005|62250
551332033071006|62250
551332033071007|62250
551332033071008|62250
551332033071009|62240
551332033071010|62240
551332033071011|62240
551332033071012|62250
551332033071013|62250
551332033071014|62250
551332033071015|62240
551332033071016|62240
551332033071017|62240
551332033071018|62240
551332033071019|62240
551332033071020|62240
551332033071021|62240
551332033071022|62240
551332033071023|62240
551332033071024|62240
551332033071025|62240
551332033071026|62240
551332033071027|62250
551332033072000|62240
551332033072001|62240
551332033072002|62240
551332033072003|62240
551332033072004|62240
551332033072005|62240
551332033072006|62240
551332033072007|62240
551332033072008|62240
551332033073000|62240
551332033073001|62240
551332033073002|62240
551332033073003|62240
551332033073004|62240
551332033073005|62240
551332033073006|62240
551332033073007|62240
551332033073008|62240
551332033073009|62240
551332033073010|62240
551332033073011|62240
551332033073012|62240
551332033073013|62240
551332033073014|62240
551332033073015|62240
551332033073016|62240
551332033073017|62240
551332033073018|62240
551332033073019|62240
551332033073020|62240
551332033073021|62240
551332033073022|62240
551332033073023|62240
551332033073024|62240
551332033073025|62240
551332033073026|62240
551332033073027|62240
551332033073028|62240
551332033073029|62240
551332033073030|62240
551332033073031|62240
551332033073032|62240
551332033073033|62240
551332033073034|62240
551332033073035|62240
551332033073036|62240
551332033073037|62240
551332033073038|62240
551332033073039|62240
551332033073040|62240
551332033073041|62240
551332033081000|62240
551332033081001|62240
551332033081002|62250
551332033081003|62250
551332033081004|62250
551332033081005|62240
551332033081006|62240
551332033081007|62250
551332033081008|62250
551332033081009|62250
551332033081010|62250
551332033081011|62250
551332033081012|62250
551332033081013|62250
551332033081014|62250
551332033081015|62250
551332033081016|62250
551332033081017|62250
551332033081018|62240
551332033081019|62240
551332033081020|62240
551332033081021|62240
551332033081022|62240
551332033081023|62240
551332033081024|62250
551332033081025|62250
551332033081026|62250
551332033081027|62250
551332033081028|62250
551332033082000|62240
551332033082001|62240
551332033082002|62240
551332033082003|62240
551332033082004|62240
551332033082005|62240
551332033082006|62240
551332033082007|62240
551332033082008|62240
551332033082009|62240
551332033082010|62240
551332033082011|62240
551332033082012|62240
551332033082013|62240
551332033082014|62240
551332033082015|62240
551332033082016|62240
551332033082017|62240
551332033082018|62240
551332033082019|62240
551332033082020|62240
551332033082021|62240
551332033082022|62240
551332033082023|62240
551332033082024|62240
551332033082025|62240
551332033082026|62240
551332033082027|62240
551332033082028|62240
551332033082029|62240
551332033082030|62240
551332034021000|78750
551332034021001|78750
551332034021002|78750
551332034021003|
551332034021004|
551332034021005|78750
551332034021006|78750
551332034021007|78750
551332034021008|
551332034021009|
551332034021010|78750
551332034022000|78750
551332034022001|78750
551332034022002|78750
551332034022003|78750
551332034022004|78750
551332034022005|78750
551332034022006|78750
551332034022007|78750
551332034022008|78750
551332034022009|78750
551332034022010|78750
551332034022011|78750
551332034023000|78750
551332034023001|78750
551332034023002|78750
551332034023003|78750
551332034023004|78750
551332034023005|
551332034023006|78750
551332034023007|
551332034023008|
551332034023009|78750
551332034023010|78750
551332034023011|
551332034023012|
551332034023013|
551332034023014|78750
551332034023015|
551332034023016|
551332034023017|
551332034024000|78750
551332034024001|78750
551332034024002|78750
551332034024003|78750
551332034024004|78750
551332034024005|78750
551332034024006|78750
551332034024007|78750
551332034024008|
551332034024009|
551332034024010|78750
551332034024011|
551332034024012|78750
551332034031000|
551332034031001|
551332034031002|78750
551332034031003|78750
551332034031004|78750
551332034031005|
551332034031006|78750
551332034031007|78750
551332034031008|
551332034031009|78750
551332034031010|78750
551332034031011|78750
551332034031012|78750
551332034031013|78750
551332034031014|
551332034031015|78750
551332034031016|78750
551332034031017|78750
551332034031018|78750
551332034031019|
551332034031020|78750
551332034031021|78750
551332034031022|78750
551332034031023|78750
551332034031024|78750
551332034031025|
551332034031026|78750
551332034031027|78750
551332034031028|78750
551332034031029|78750
551332034031030|78750
551332034031031|
551332034031032|78750
551332034031033|78750
551332034032000|
551332034032001|
551332034032002|
551332034032003|
551332034032004|
551332034032005|
551332034032006|
551332034032007|
551332034032008|
551332034032009|
551332034032010|
551332034032011|
551332034032012|
551332034032013|
551332034032014|
551332034032015|
551332034032016|
551332034032017|78750
551332034032018|
551332034032019|78750
551332034032020|78750
551332034032021|78750
551332034032022|78750
551332034032023|78750
551332034032024|
551332034032025|
551332034032026|
551332034032027|
551332034032028|
551332034032029|
551332034032030|
551332034032031|
551332034032032|
551332034032033|78750
551332034032034|
551332034033000|
551332034033001|
551332034033002|78750
551332034033003|78750
551332034033004|78750
551332034033005|78750
551332034033006|78750
551332034033007|78750
551332034033008|78750
551332034033009|
551332034033010|78750
551332034033011|
551332034033012|
551332034033013|78750
551332034033014|78750
551332034033015|78750
551332034033016|78750
551332034033017|78750
551332034033018|78750
551332034033019|78750
551332034033020|78750
551332034033021|78750
551332034033022|78750
551332034033023|78750
551332034033024|78750
551332034033025|78750
551332034033026|78750
551332034033027|78750
551332034033028|
551332034033029|
551332034033030|
551332034033031|
551332034033032|
551332034033033|
551332034033034|
551332034033035|78750
551332034041000|78750
551332034041001|78750
551332034041002|78750
551332034041003|78750
551332034041004|78750
551332034041005|78750
551332034041006|78750
551332034041007|78750
551332034041008|78750
551332034041009|78750
551332034041010|78750
551332034041011|78750
551332034041012|78750
551332034041013|78750
551332034041014|78750
551332034041015|78750
551332034041016|78750
551332034042000|
551332034042001|78750
551332034042002|
551332034042003|78750
551332034042004|78750
551332034042005|78750
551332034042006|78750
551332034042007|78750
551332034042008|78750
551332034042009|78750
551332034042010|78750
551332034042011|78750
551332034042012|78750
551332034042013|78750
551332034042014|78750
551332034042015|78750
551332034042016|78750
551332034042017|78750
551332034042018|
551332034042019|78750
551332034042020|78750
551332034042021|78750
551332034042022|78750
551332034042023|78750
551332034042024|78750
551332034042025|78750
551332034042026|
551332034042027|
551332034042028|
551332034042029|
551332034042030|
551332034042031|
551332034042032|
551332034042033|
551332034042034|
551332034042035|
551332034042036|
551332034042037|
551332034051000|
551332034051001|
551332034051002|
551332034051003|
551332034051004|
551332034051005|
551332034051006|51375
551332034051007|51375
551332034051008|51375
551332034051009|51375
551332034051010|51375
551332034051011|51375
551332034051012|51375
551332034051013|51375
551332034051014|
551332034051015|51375
551332034051016|51375
551332034051017|51375
551332034051018|51375
551332034051019|51375
551332034051020|51375
551332034051021|51375
551332034051022|51375
551332034051023|
551332034051024|
551332034051025|51375
551332034051026|51375
551332034051027|51375
551332034051028|
551332034051029|51375
551332034051030|51375
551332034051031|51375
551332034051032|51375
551332034051033|51375
551332034051034|51375
551332034051035|51375
551332034051036|51375
551332034051037|51375
551332034051038|51375
551332034051039|51375
551332034051040|51375
551332034051041|51375
551332034051042|
551332034051043|
551332034051044|
551332034051045|
551332034051046|
551332034051047|
551332034051048|51375
551332034051049|33100
551332034051050|
551332034051051|33100
551332034051052|33100
551332034051053|
551332034051054|
551332034052000|51375
551332034052001|51375
551332034052002|51375
551332034052003|51375
551332034052004|51375
551332034052005|51375
551332034052006|51375
551332034052007|51375
551332034052008|51375
551332034052009|51375
551332034052010|51375
551332034053000|51375
551332034053001|51375
551332034053002|51375
551332034053003|51375
551332034053004|51375
551332034053005|51375
551332034053006|51375
551332034053007|
551332034053008|
551332034053009|51375
551332034053010|51375
551332034053011|51375
551332034053012|51375
551332034053013|
551332034053014|33100
551332034053015|33100
551332034053016|33100
551332034053017|33100
551332034053018|33100
551332034053019|33100
551332034053020|33100
551332034053021|33100
551332034053022|
551332034053023|33100
551332034061000|
551332034061001|
551332034061002|
551332034061003|
551332034061004|
551332034061005|
551332034061006|
551332034061007|
551332034061008|
551332034061009|
551332034061010|
551332034061011|
551332034061012|
551332034061013|
551332034061014|
551332034061015|
551332034061016|
551332034061017|
551332034061018|
551332034061019|
551332034061020|
551332034062000|
551332034062001|
551332034062002|
551332034062003|
551332034062004|
551332034062005|
551332034062006|
551332034062007|
551332034062008|
551332034062009|
551332034062010|
551332034062011|
551332034062012|
551332034062013|
551332034062014|
551332034062015|
551332034062016|
551332034062017|
551332034062018|
551332034062019|
551332034062020|
551332034062021|
551332034062022|
551332034062023|
551332034062024|
551332034062025|
551332034062026|
551332034062027|
551332034062028|
551332034062029|
551332034062030|
551332034063000|
551332034063001|
551332034063002|
551332034063003|
551332034063004|
551332034063005|
551332034063006|
551332034063007|
551332034063008|
551332034063009|
551332034063010|
551332034063011|
551332034063012|
551332034063013|
551332034063014|
551332034063015|
551332034063016|
551332034063017|
551332034063018|
551332034063019|
551332034063020|
551332034063021|
551332034063022|
551332034063023|
551332034063024|
551332034063025|
551332034063026|
551332034063027|78750
551332034063028|78750
551332034063029|78750
551332034063030|
551332034063031|
551332034064000|78750
551332034064001|
551332034064002|
551332034064003|
551332034064004|
551332034064005|
551332034064006|78750
551332034064007|
551332034064008|78750
551332034064009|
551332034064010|
551332034064011|78750
551332034064012|78750
551332034064013|78750
551332034064014|78750
551332034064015|78750
551332034064016|78750
551332034064017|78750
551332034064018|
551332034064019|78750
551332034064020|
551332034064021|
551332034064022|
551332034064023|
551332034064024|
551332034065000|78750
551332034065001|
551332034065002|
551332034065003|
551332034065004|
551332034065005|78750
551332034065006|78750
551332034065007|78750
551332034065008|78750
551332034065009|78750
551332034065010|
551332034065011|
551332034065012|
551332034065013|
551332034065014|
551332034065015|
551332034065016|
551332034065017|
551332034065018|78750
551332034065019|78750
551332034065020|
551332034065021|78750
551332034065022|78750
551332034065023|
551332034065024|
551332034065025|
551332034065026|78750
551332034065027|
551332034065028|
551332034065029|
551332035011000|
551332035011001|
551332035011002|
551332035011003|
551332035011004|
551332035011005|
551332035011006|
551332035011007|
551332035011008|
551332035011009|
551332035011010|
551332035011011|
551332035011012|
551332035011013|
551332035011014|
551332035011015|
551332035011016|
551332035011017|
551332035011018|
551332035011019|
551332035011020|
551332035011021|
551332035011022|
551332035011023|
551332035011024|
551332035011025|
551332035011026|
551332035011027|
551332035011028|
551332035011029|
551332035011030|
551332035011031|
551332035011032|
551332035011033|
551332035011034|
551332035011035|
551332035011036|
551332035011037|
551332035011038|
551332035011039|
551332035011040|
551332035011041|
551332035011042|
551332035011043|
551332035011044|
551332035011045|
551332035011046|
551332035011047|
551332035011048|
551332035011049|
551332035011050|
551332035011051|58100
551332035011052|58100
551332035011053|14225
551332035011054|14225
551332035011055|
551332035011056|
551332035011057|14225
551332035011058|
551332035011059|14225
551332035011060|
551332035012000|
551332035012001|
551332035012002|
551332035012003|
551332035012004|
551332035012005|
551332035012006|
551332035012007|
551332035012008|
551332035012009|58100
551332035012010|
551332035012011|
551332035012012|
551332035012013|
551332035012014|
551332035012015|
551332035012016|
551332035012017|
551332035012018|
551332035012019|
551332035012020|58100
551332035012021|58100
551332035012022|
551332035012023|
551332035012024|
551332035012025|
551332035012026|
551332035013000|
551332035013001|
551332035013002|
551332035013003|
551332035013004|
551332035013005|
551332035013006|
551332035013007|
551332035013008|
551332035013009|
551332035013010|
551332035013011|
551332035013012|
551332035013013|
551332035013014|
551332035013015|
551332035013016|
551332035013017|
551332035013018|
551332035013019|
551332035013020|
551332035013021|
551332035013022|
551332035013023|
551332035021000|
551332035021001|
551332035021002|
551332035021003|
551332035021004|
551332035021005|
551332035021006|
551332035021007|
551332035021008|
551332035021009|
551332035021010|14225
551332035021011|
551332035021012|
551332035021013|
551332035021014|
551332035021015|
551332035021016|
551332035021017|
551332035021018|
551332035021019|
551332035021020|
551332035021021|
551332035021022|
551332035021023|33100
551332035021024|33100
551332035021025|
551332035021026|33100
551332035021027|
551332035021028|33100
551332035021029|33100
551332035021030|33100
551332035021031|33100
551332035021032|
551332035021033|
551332035022000|
551332035022001|33100
551332035022002|
551332035022003|
551332035022004|14225
551332035022005|14225
551332035022006|14225
551332035022007|
551332035022008|
551332035022009|
551332035022010|
551332035022011|14225
551332035022012|14225
551332035022013|14225
551332035022014|14225
551332035022015|14225
551332035022016|14225
551332035022017|14225
551332035022018|
551332035022019|14225
551332035022020|14225
551332035022021|14225
551332035022022|14225
551332035022023|14225
551332035022024|14225
551332035022025|14225
551332035022026|
551332035022027|14225
551332035022028|
551332035022029|14225
551332035022030|14225
551332035022031|19400
551332035022032|19400
551332035022033|19400
551332035022034|19400
551332035022035|14225
551332035022036|14225
551332035022037|19400
551332035022038|14225
551332035022039|19400
551332035022040|
551332036011000|
551332036011001|
551332036011002|33100
551332036011003|33100
551332036011004|
551332036011005|33100
551332036011006|
551332036011007|
551332036011008|
551332036011009|14225
551332036011010|14225
551332036011011|14225
551332036011012|14225
551332036011013|14225
551332036011014|
551332036011015|
551332036011016|
551332036011017|
551332036011018|33100
551332036011019|33100
551332036011020|33100
551332036011021|33100
551332036011022|
551332036011023|
551332036011024|
551332036011025|19400
551332036011026|19400
551332036011027|33100
551332036011028|33100
551332036011029|19400
551332036011030|33100
551332036011031|33100
551332036011032|33100
551332036011033|33100
551332036011034|33100
551332036011035|33100
551332036011036|33100
551332036011037|33100
551332036011038|33100
551332036011039|33100
551332036011040|33100
551332036011041|33100
551332036011042|33100
551332036011043|33100
551332036011044|33100
551332036011045|33100
551332036011046|33100
551332036011047|33100
551332036011048|33100
551332036011049|33100
551332036011050|33100
551332036012000|33100
551332036012001|33100
551332036012002|33100
551332036012003|
551332036012004|
551332036013000|
551332036013001|33100
551332036013002|33100
551332036013003|33100
551332036013004|
551332036013005|33100
551332036013006|33100
551332036013007|
551332036013008|
551332036013009|
551332036013010|33100
551332036013011|33100
551332036013012|
551332036013013|33100
551332036013014|33100
551332036013015|33100
551332036014000|33100
551332036014001|33100
551332036014002|
551332036014003|33100
551332036014004|
551332036014005|33100
551332036014006|
551332036014007|
551332036014008|33100
551332036014009|33100
551332036014010|33100
551332036014011|33100
551332036014012|33100
551332036014013|33100
551332036014014|33100
551332036014015|33100
551332036014016|33100
551332036014017|33100
551332036014018|33100
551332036014019|
551332036014020|33100
551332036014021|33100
551332036014022|33100
551332036014023|33100
551332036014024|33100
551332036014025|33100
551332036014026|33100
551332036014027|
551332036014028|
551332036014029|33100
551332036014030|33100
551332036014031|33100
551332036014032|33100
551332036014033|
551332036014034|
551332036014035|
551332036014036|33100
551332036021000|
551332036021001|
551332036021002|
551332036021003|33100
551332036021004|33100
551332036021005|
551332036021006|
551332036021007|33100
551332036021008|33100
551332036021009|33100
551332036021010|33100
551332036021011|33100
551332036021012|33100
551332036021013|33100
551332036021014|33100
551332036021015|33100
551332036021016|33100
551332036021017|33100
551332036021018|
551332036021019|
551332036021020|
551332036021021|
551332036021022|33100
551332036021023|
551332036021024|
551332036021025|
551332036021026|33100
551332036021027|33100
551332036021028|33100
551332036021029|33100
551332036021030|33100
551332036021031|33100
551332036021032|33100
551332036022000|33100
551332036022001|33100
551332036022002|33100
551332036022003|33100
551332036022004|33100
551332036022005|33100
551332036022006|33100
551332036022007|33100
551332036022008|33100
551332036022009|33100
551332036022010|33100
551332036022011|33100
551332036022012|33100
551332036022013|33100
551332036022014|33100
551332036023000|33100
551332036023001|33100
551332036023002|33100
551332036023003|33100
551332036023004|33100
551332036023005|33100
551332036023006|33100
551332036023007|33100
551332036023008|33100
551332036023009|33100
551332036024000|
551332036024001|
551332036024002|33100
551332036024003|33100
551332036024004|33100
551332036024005|33100
551332036024006|
551332036024007|
551332036024008|
551332036024009|
551332036024010|
551332036024011|
551332036024012|
551332036024013|
551332037021000|19400
551332037021001|19400
551332037021002|78375
551332037021003|78375
551332037021004|19400
551332037021005|19400
551332037021006|19400
551332037021007|19400
551332037021008|19400
551332037021009|
551332037021010|
551332037021011|
551332037021012|
551332037021013|
551332037021014|78375
551332037021015|78375
551332037021016|
551332037021017|
551332037021018|
551332037021019|
551332037021020|78375
551332037021021|78375
551332037021022|
551332037021023|78375
551332037021024|78375
551332037021025|78375
551332037021026|78375
551332037021027|78375
551332037021028|
551332037021029|
551332037022000|19400
551332037022001|19400
551332037022002|19400
551332037022003|19400
551332037022004|19400
551332037022005|19400
551332037022006|19400
551332037022007|19400
551332037022008|19400
551332037022009|19400
551332037022010|19400
551332037022011|
551332037022012|
551332037022013|
551332037022014|19400
551332037022015|
551332037022016|
551332037022017|19400
551332037022018|
551332037022019|
551332037022020|
551332037022021|
551332037022022|
551332037022023|
551332037022024|
551332037022025|
551332037022026|83175
551332037022027|83175
551332037023000|
551332037023001|19400
551332037023002|19400
551332037023003|19400
551332037023004|
551332037023005|
551332037023006|
551332037023007|
551332037023008|
551332037023009|19400
551332037023010|
551332037023011|
551332037023012|
551332037023013|
551332037023014|
551332037023015|
551332037023016|
551332037023017|
551332037023018|83175
551332037023019|83175
551332037023020|83175
551332037023021|
551332037023022|
551332037024000|
551332037024001|
551332037024002|
551332037024003|
551332037024004|
551332037024005|
551332037024006|
551332037024007|
551332037024008|
551332037024009|
551332037024010|
551332037024011|
551332037024012|
551332037024013|
551332037024014|
551332037024015|
551332037024016|
551332037024017|
551332037024018|
551332037024019|
551332037024020|
551332037024021|
551332037024022|
551332037031000|19400
551332037031001|55550
551332037031002|19400
551332037031003|19400
551332037031004|19400
551332037031005|55550
551332037031006|55550
551332037031007|55550
551332037031008|55550
551332037031009|55550
551332037031010|55550
551332037031011|55550
551332037031012|55550
551332037031013|55550
551332037031014|19400
551332037031015|55550
551332037031016|55550
551332037031017|55550
551332037031018|14225
551332037031019|55550
551332037031020|19400
551332037031021|59650
551332037031022|59650
551332037031023|59300
551332037031024|59300
551332037031025|59650
551332037031026|19400
551332037031027|55550
551332037031028|55550
551332037031029|55550
551332037031030|19400
551332037031031|19400
551332037031032|19400
551332037031033|55550
551332037031034|19400
551332037031035|19400
551332037031036|19400
551332037031037|19400
551332037031038|19400
551332037031039|55550
551332037031040|55550
551332037031041|55550
551332037031042|19400
551332037031043|78375
551332037031044|55550
551332037031045|55550
551332037031046|55550
551332037031047|19400
551332037031048|19400
551332037031049|19400
551332037031050|19400
551332037031051|19400
551332037031052|19400
551332037031053|19400
551332037032000|55550
551332037032001|19400
551332037032002|19400
551332037032003|19400
551332037032004|19400
551332037032005|55550
551332037032006|55550
551332037032007|55550
551332037032008|55550
551332037032009|19400
551332037032010|19400
551332037032011|19400
551332037032012|19400
551332037032013|19400
551332037032014|19400
551332037032015|19400
551332037032016|19400
551332037032017|19400
551332037032018|19400
551332037032019|19400
551332037032020|19400
551332037032021|19400
551332037032022|19400
551332037032023|19400
551332037032024|19400
551332037032025|19400
551332037032026|19400
551332037032027|19400
551332037032028|19400
551332037032029|19400
551332037032030|19400
551332037032031|19400
551332037032032|19400
551332037032033|19400
551332037032034|19400
551332037041000|19400
551332037041001|19400
551332037041002|19400
551332037041003|19400
551332037041004|19400
551332037041005|19400
551332037041006|19400
551332037041007|19400
551332037041008|19400
551332037041009|19400
551332037041010|19400
551332037041011|19400
551332037041012|19400
551332037041013|19400
551332037041014|19400
551332037041015|19400
551332037041016|19400
551332037041017|19400
551332037041018|19400
551332037041019|19400
551332037041020|19400
551332037041021|19400
551332037041022|19400
551332037041023|19400
551332037041024|19400
551332037041025|19400
551332037041026|19400
551332037041027|19400
551332037041028|78375
551332037041029|19400
551332037041030|19400
551332037041031|19400
551332037041032|19400
551332037041033|19400
551332037041034|19400
551332037041035|19400
551332037041036|19400
551332037041037|19400
551332037041038|19400
551332037041039|19400
551332037041040|19400
551332037041041|19400
551332037041042|19400
551332037041043|19400
551332037041044|19400
551332037041045|19400
551332037042000|19400
551332037042001|19400
551332037042002|19400
551332037042003|19400
551332037042004|19400
551332037042005|19400
551332037042006|19400
551332037042007|19400
551332037042008|19400
551332037042009|19400
551332037042010|19400
551332037042011|19400
551332037042012|19400
551332037042013|19400
551332037042014|19400
551332037042015|19400
551332037042016|19400
551332037042017|19400
551332037042018|19400
551332037042019|19400
551332037042020|19400
551332037042021|19400
551332037042022|19400
551332037042023|19400
551332037042024|19400
551332037042025|19400
551332037042026|19400
551332037042027|19400
551332037042028|19400
551332037043000|33100
551332037043001|33100
551332037043002|33100
551332037043003|33100
551332037043004|33100
551332037043005|33100
551332037043006|33100
551332037043007|33100
551332037043008|33100
551332037043009|33100
551332037043010|33100
551332037043011|33100
551332037043012|33100
551332037043013|
551332037043014|
551332037043015|
551332037043016|
551332037043017|
551332037043018|
551332037043019|
551332037043020|
551332037043021|
551332037043022|33100
551332037043023|33100
551332037043024|33100
551332037043025|
551332037043026|19400
551332037043027|19400
551332037043028|19400
551332037043029|
551332037043030|33100
551332037043031|
551332037043032|19400
551332037043033|19400
551332037043034|
551332037043035|
551332038021000|
551332038021001|
551332038021002|
551332038021003|
551332038021004|
551332038021005|
551332038021006|
551332038021007|
551332038021008|
551332038021009|
551332038021010|
551332038021011|
551332038021012|
551332038021013|
551332038021014|
551332038021015|
551332038021016|
551332038021017|
551332038021018|
551332038021019|
551332038021020|
551332038022000|
551332038022001|
551332038022002|
551332038022003|
551332038022004|
551332038022005|
551332038022006|
551332038022007|
551332038022008|
551332038022009|
551332038022010|
551332038022011|
551332038022012|
551332038022013|
551332038022014|
551332038023000|
551332038023001|
551332038023002|
551332038023003|
551332038023004|
551332038023005|
551332038023006|
551332038023007|
551332038023008|
551332038023009|
551332038023010|
551332038023011|
551332038023012|
551332038023013|
551332038023014|
551332038023015|
551332038024000|
551332038024001|
551332038024002|
551332038024003|
551332038024004|
551332038024005|
551332038024006|
551332038024007|
551332038024008|
551332038024009|
551332038024010|
551332038024011|
551332038024012|
551332038024013|
551332038024014|
551332038024015|
551332038024016|
551332038024017|
551332038024018|
551332038024019|
551332038024020|
551332038024021|
551332038024022|
551332038024023|
551332038024024|
551332038024025|
551332038024026|
551332038024027|
551332038024028|
551332038024029|
551332038024030|
551332038024031|
551332038024032|
551332038024033|
551332038024034|
551332038024035|
551332038024036|
551332038024037|
551332038024038|
551332038024039|
551332038024040|
551332038024041|
551332038024042|
551332038024043|
551332038024044|
551332038024045|
551332038024046|
551332038024047|
551332038024048|
551332038031000|
551332038031001|
551332038031002|
551332038031003|
551332038031004|
551332038031005|
551332038031006|
551332038031007|
551332038031008|
551332038031009|
551332038031010|58400
551332038031011|
551332038031012|58400
551332038031013|
551332038031014|58400
551332038031015|
551332038031016|58400
551332038031017|
551332038031018|58400
551332038031019|
551332038031020|
551332038031021|
551332038031022|
551332038031023|58400
551332038031024|
551332038031025|58400
551332038031026|58400
551332038031027|
551332038031028|
551332038031029|
551332038031030|
551332038031031|
551332038031032|
551332038031033|
551332038031034|
551332038031035|58400
551332038031036|58400
551332038031037|58400
551332038031038|58400
551332038031039|58400
551332038031040|
551332038031041|58400
551332038031042|58400
551332038031043|58400
551332038031044|58400
551332038031045|58400
551332038031046|58400
551332038031047|58400
551332038031048|58400
551332038031049|58400
551332038031050|58400
551332038031051|58400
551332038031052|
551332038031053|
551332038031054|58400
551332038031055|58400
551332038031056|58400
551332038031057|58400
551332038031058|58400
551332038031059|58400
551332038031060|58400
551332038031061|58400
551332038031062|58400
551332038031063|58400
551332038031064|58400
551332038031065|58400
551332038031066|58400
551332038031067|58400
551332038031068|58400
551332038031069|58400
551332038031070|
551332038031071|
551332038031072|
551332038031073|58400
551332038031074|
