block_2020,COUNTYFP,vtd_2020,vtd_name_2020,pop_2020
550790048001015,079,003732,Milwaukee - C 0104,99
550790048001016,079,003732,Milwaukee - C 0104,112
550790048001017,079,003732,Milwaukee - C 0104,35
550790048001018,079,003632,Milwaukee - C 0102,0
550790048001019,079,003632,Milwaukee - C 0102,79
550790048001020,079,003732,Milwaukee - C 0104,12
550790048001021,079,003732,Milwaukee - C 0104,0
550790048001022,079,003732,Milwaukee - C 0104,0
550790048001023,079,003632,Milwaukee - C 0102,25
550790048002000,079,003732,Milwaukee - C 0104,100
550790048002001,079,003732,Milwaukee - C 0104,99
550790048002002,079,003732,Milwaukee - C 0104,78
550790048002003,079,003732,Milwaukee - C 0104,0
550790048002004,079,003732,Milwaukee - C 0104,0
550790048002005,079,003732,Milwaukee - C 0104,91
550790048002006,079,003732,Milwaukee - C 0104,93
550790048002007,079,003625,Milwaukee - C 0103,81
550790048002008,079,003625,Milwaukee - C 0103,40
550790048002009,079,003625,Milwaukee - C 0103,49
550790048002010,079,003625,Milwaukee - C 0103,44
550790048002011,079,003732,Milwaukee - C 0104,64
550790048002012,079,003732,Milwaukee - C 0104,5
550790048002013,079,003732,Milwaukee - C 0104,0
550790048003000,079,003732,Milwaukee - C 0104,36
550790048003001,079,003732,Milwaukee - C 0104,8
550790048003002,079,003732,Milwaukee - C 0104,0
550790048003003,079,003732,Milwaukee - C 0104,31
550790048003004,079,003732,Milwaukee - C 0104,111
550790048003005,079,003732,Milwaukee - C 0104,94
550790048003006,079,003732,Milwaukee - C 0104,117
550790048003007,079,003732,Milwaukee - C 0104,78
550790048003008,079,003625,Milwaukee - C 0103,89
550790048003009,079,003625,Milwaukee - C 0103,95
550790048003010,079,003625,Milwaukee - C 0103,23
550790048003011,079,003625,Milwaukee - C 0103,0
550790048003012,079,003732,Milwaukee - C 0104,79
550790048003013,079,003732,Milwaukee - C 0104,61
550790048003014,079,003732,Milwaukee - C 0104,0
550790048003015,079,003732,Milwaukee - C 0104,84
550790048003016,079,003732,Milwaukee - C 0104,18
550790048004000,079,003732,Milwaukee - C 0104,101
550790048004001,079,003732,Milwaukee - C 0104,94
550790048004002,079,003732,Milwaukee - C 0104,115
550790048004003,079,003625,Milwaukee - C 0103,7
550790048004004,079,003732,Milwaukee - C 0104,96
550790048004005,079,003732,Milwaukee - C 0104,85
550790048004006,079,003732,Milwaukee - C 0104,112
550790048004007,079,003732,Milwaukee - C 0104,141
550790048004008,079,003732,Milwaukee - C 0104,90
550790048004009,079,003732,Milwaukee - C 0104,121
550790049001000,079,003632,Milwaukee - C 0102,83
550790049001001,079,003632,Milwaukee - C 0102,66
550790049001002,079,003632,Milwaukee - C 0102,79
550790049001003,079,003632,Milwaukee - C 0102,72
550790049001004,079,003632,Milwaukee - C 0102,86
550790049001005,079,003632,Milwaukee - C 0102,84
550790049001006,079,003625,Milwaukee - C 0103,110
550790049001007,079,003625,Milwaukee - C 0103,115
550790049001008,079,003625,Milwaukee - C 0103,110
550790049001009,079,003625,Milwaukee - C 0103,88
550790049001010,079,003625,Milwaukee - C 0103,105
550790049001011,079,003625,Milwaukee - C 0103,90
550790049001012,079,003625,Milwaukee - C 0103,94
550790049001013,079,003625,Milwaukee - C 0103,117
550790049001014,079,003625,Milwaukee - C 0103,94
550790049001015,079,003625,Milwaukee - C 0103,11
550790049001016,079,003625,Milwaukee - C 0103,123
550790049001017,079,003625,Milwaukee - C 0103,120
550790049001018,079,003625,Milwaukee - C 0103,104
550790049002000,079,003632,Milwaukee - C 0102,92
550790049002001,079,003632,Milwaukee - C 0102,59
550790049002002,079,003632,Milwaukee - C 0102,77
550790049002003,079,003632,Milwaukee - C 0102,74
550790049002004,079,003632,Milwaukee - C 0102,106
550790049002005,079,003632,Milwaukee - C 0102,52
550790049002006,079,003632,Milwaukee - C 0102,56
550790049002007,079,003625,Milwaukee - C 0103,57
550790049002008,079,003625,Milwaukee - C 0103,102
550790049002009,079,003625,Milwaukee - C 0103,96
550790049002010,079,003625,Milwaukee - C 0103,57
550790049002011,079,003625,Milwaukee - C 0103,60
550790049002012,079,003625,Milwaukee - C 0103,66
550790049002013,079,003625,Milwaukee - C 0103,54
550790049002014,079,003625,Milwaukee - C 0103,7
550790049002015,079,003625,Milwaukee - C 0103,7
550790049002016,079,003625,Milwaukee - C 0103,33
550790049002017,079,003625,Milwaukee - C 0103,80
550790049002018,079,003625,Milwaukee - C 0103,74
550790049002019,079,003625,Milwaukee - C 0103,92
550790049002020,079,003625,Milwaukee - C 0103,85
550790049002021,079,003625,Milwaukee - C 0103,108
550790049002022,079,003625,Milwaukee - C 0103,114
550790049003000,079,003646,Milwaukee - C 0097,0
550790049003001,079,003646,Milwaukee - C 0097,37
550790049003002,079,003646,Milwaukee - C 0097,18
550790049003003,079,003646,Milwaukee - C 0097,31
550790049003004,079,003646,Milwaukee - C 0097,138
550790049003005,079,003646,Milwaukee - C 0097,93
550790049003006,079,003646,Milwaukee - C 0097,94
550790049003007,079,003646,Milwaukee - C 0097,108
550790049003008,079,003646,Milwaukee - C 0097,96
550790049003009,079,003646,Milwaukee - C 0097,81
550790049003010,079,003646,Milwaukee - C 0097,0
550790049003011,079,003646,Milwaukee - C 0097,0
550790049003012,079,003646,Milwaukee - C 0097,81
550790049003013,079,003646,Milwaukee - C 0097,120
550790050001000,079,003646,Milwaukee - C 0097,76
550790050001001,079,003646,Milwaukee - C 0097,154
550790050001002,079,003646,Milwaukee - C 0097,51
550790050001003,079,003646,Milwaukee - C 0097,65
550790050001004,079,003646,Milwaukee - C 0097,38
550790050001005,079,003646,Milwaukee - C 0097,21
550790050001006,079,003623,Milwaukee - C 0096,165
550790050001007,079,003646,Milwaukee - C 0097,135
550790050001008,079,003646,Milwaukee - C 0097,102
550790050001009,079,003646,Milwaukee - C 0097,59
550790050001010,079,003646,Milwaukee - C 0097,79
550790050001011,079,003623,Milwaukee - C 0096,81
550790050001012,079,003626,Milwaukee - C 0095,109
550790050001013,079,003626,Milwaukee - C 0095,64
550790050001014,079,003626,Milwaukee - C 0095,0
550790050001015,079,003626,Milwaukee - C 0095,0
550790050001016,079,003626,Milwaukee - C 0095,130
550790050001017,079,003626,Milwaukee - C 0095,109
550790050002000,079,003626,Milwaukee - C 0095,102
550790050002001,079,003626,Milwaukee - C 0095,72
550790050002002,079,003626,Milwaukee - C 0095,111
550790050002003,079,004009,Milwaukee - C 0164,90
550790050002004,079,004009,Milwaukee - C 0164,115
550790050002005,079,004009,Milwaukee - C 0164,83
550790050002006,079,004009,Milwaukee - C 0164,106
550790050002007,079,003624,Milwaukee - C 0094,63
550790050002008,079,003624,Milwaukee - C 0094,83
550790050002009,079,003624,Milwaukee - C 0094,58
550790050002010,079,003624,Milwaukee - C 0094,0
550790050002011,079,004017,Milwaukee - C 0092,33
550790050002012,079,004009,Milwaukee - C 0164,41
550790050002013,079,004009,Milwaukee - C 0164,0
550790050002014,079,004009,Milwaukee - C 0164,48
550790050002015,079,004009,Milwaukee - C 0164,126
550790050003000,079,003623,Milwaukee - C 0096,52
550790050003001,079,003623,Milwaukee - C 0096,22
550790050003002,079,003623,Milwaukee - C 0096,75
550790050003003,079,003623,Milwaukee - C 0096,60
550790050003004,079,003623,Milwaukee - C 0096,52
550790050003005,079,003623,Milwaukee - C 0096,39
550790050003006,079,003623,Milwaukee - C 0096,25
550790050003007,079,003626,Milwaukee - C 0095,53
550790050003008,079,003626,Milwaukee - C 0095,83
550790050003009,079,003626,Milwaukee - C 0095,107
550790050003010,079,003623,Milwaukee - C 0096,23
550790050003011,079,003626,Milwaukee - C 0095,85
550790050003012,079,003626,Milwaukee - C 0095,70
550790050003013,079,003624,Milwaukee - C 0094,113
550790050004000,079,003623,Milwaukee - C 0096,110
550790050004001,079,003623,Milwaukee - C 0096,87
550790050004002,079,003623,Milwaukee - C 0096,75
550790050004003,079,003623,Milwaukee - C 0096,91
550790050004004,079,003623,Milwaukee - C 0096,86
550790050004005,079,003623,Milwaukee - C 0096,98
550790050004006,079,003623,Milwaukee - C 0096,76
550790050004007,079,003623,Milwaukee - C 0096,41
550790050004008,079,003623,Milwaukee - C 0096,77
550790050004009,079,003623,Milwaukee - C 0096,62
550790050004010,079,003623,Milwaukee - C 0096,68
550790050004011,079,003623,Milwaukee - C 0096,77
550790050004012,079,003623,Milwaukee - C 0096,92
550790050004013,079,003623,Milwaukee - C 0096,123
550790051001000,079,003778,Milwaukee - C 0070,0
550790051001001,079,003778,Milwaukee - C 0070,0
550790051001002,079,003778,Milwaukee - C 0070,0
550790051001003,079,003778,Milwaukee - C 0070,0
550790051001004,079,003642,Milwaukee - C 0091,0
550790051001005,079,003642,Milwaukee - C 0091,0
550790051001006,079,003642,Milwaukee - C 0091,0
550790051001007,079,003642,Milwaukee - C 0091,0
550790051001008,079,003642,Milwaukee - C 0091,0
550790051001009,079,003642,Milwaukee - C 0091,0
550790051001010,079,003642,Milwaukee - C 0091,37
550790051001011,079,003642,Milwaukee - C 0091,68
550790051001012,079,003642,Milwaukee - C 0091,98
550790051001013,079,003642,Milwaukee - C 0091,58
550790051001014,079,003642,Milwaukee - C 0091,50
550790051001015,079,003642,Milwaukee - C 0091,65
550790051001016,079,003778,Milwaukee - C 0070,29
550790051001017,079,003778,Milwaukee - C 0070,69
550790051001018,079,003778,Milwaukee - C 0070,49
550790051001019,079,003778,Milwaukee - C 0070,77
550790051001020,079,003642,Milwaukee - C 0091,71
550790051001021,079,003642,Milwaukee - C 0091,21
550790051001022,079,003642,Milwaukee - C 0091,61
550790051001023,079,003642,Milwaukee - C 0091,143
550790051001024,079,003642,Milwaukee - C 0091,111
550790051001025,079,003642,Milwaukee - C 0091,51
550790051001026,079,003642,Milwaukee - C 0091,81
550790051002000,079,003642,Milwaukee - C 0091,310
550790051002001,079,003642,Milwaukee - C 0091,69
550790051002002,079,003642,Milwaukee - C 0091,87
550790051002003,079,003624,Milwaukee - C 0094,849
550790051002004,079,004017,Milwaukee - C 0092,0
550790051003000,079,003642,Milwaukee - C 0091,0
550790051003001,079,003642,Milwaukee - C 0091,0
550790051003002,079,003642,Milwaukee - C 0091,0
550790051003003,079,003642,Milwaukee - C 0091,41
550790051003004,079,003642,Milwaukee - C 0091,93
550790051003005,079,003642,Milwaukee - C 0091,25
550790051003006,079,003642,Milwaukee - C 0091,116
550790051003007,079,003642,Milwaukee - C 0091,124
550790051003008,079,003642,Milwaukee - C 0091,0
550790051003009,079,003642,Milwaukee - C 0091,182
550790051003010,079,003642,Milwaukee - C 0091,165
550790051003011,079,003642,Milwaukee - C 0091,12
550790051003012,079,003642,Milwaukee - C 0091,79
550790051003013,079,003642,Milwaukee - C 0091,78
550790052001000,079,003723,Milwaukee - C 0075,0
550790052001001,079,003723,Milwaukee - C 0075,0
550790052001002,079,003723,Milwaukee - C 0075,0
550790052001003,079,003723,Milwaukee - C 0075,0
550790052001004,079,003725,Milwaukee - C 0090,28
550790052001005,079,003725,Milwaukee - C 0090,43
550790052001006,079,003725,Milwaukee - C 0090,72
550790052001007,079,003725,Milwaukee - C 0090,53
550790052001008,079,003725,Milwaukee - C 0090,56
550790052001009,079,003725,Milwaukee - C 0090,89
550790052001010,079,003725,Milwaukee - C 0090,37
550790052001011,079,003725,Milwaukee - C 0090,92
550790052001012,079,003725,Milwaukee - C 0090,49
550790052001013,079,003725,Milwaukee - C 0090,42
550790052001014,079,003725,Milwaukee - C 0090,0
550790052001015,079,003725,Milwaukee - C 0090,34
550790052001016,079,003725,Milwaukee - C 0090,45
550790052001017,079,004020,Milwaukee - C 0089,50
550790052001018,079,004020,Milwaukee - C 0089,59
550790052002000,079,003723,Milwaukee - C 0075,0
550790052002001,079,003723,Milwaukee - C 0075,0
550790052002002,079,003723,Milwaukee - C 0075,0
550790052002003,079,003723,Milwaukee - C 0075,0
550790052002004,079,003725,Milwaukee - C 0090,31
550790052002005,079,003725,Milwaukee - C 0090,47
550790052002006,079,003725,Milwaukee - C 0090,60
550790052002007,079,003725,Milwaukee - C 0090,65
550790052002008,079,003725,Milwaukee - C 0090,104
550790052002009,079,003725,Milwaukee - C 0090,75
550790052002010,079,003725,Milwaukee - C 0090,70
550790052002011,079,003725,Milwaukee - C 0090,78
550790052002012,079,003725,Milwaukee - C 0090,61
550790052002013,079,003725,Milwaukee - C 0090,76
550790052002014,079,004020,Milwaukee - C 0089,101
550790052002015,079,004020,Milwaukee - C 0089,56
550790052002016,079,004020,Milwaukee - C 0089,37
550790052002017,079,004020,Milwaukee - C 0089,50
550790053001000,079,004020,Milwaukee - C 0089,81
550790053001001,079,004020,Milwaukee - C 0089,103
550790053001002,079,004020,Milwaukee - C 0089,64
550790053001003,079,004020,Milwaukee - C 0089,106
550790053001004,079,004020,Milwaukee - C 0089,64
550790053001005,079,004020,Milwaukee - C 0089,56
550790053001006,079,004020,Milwaukee - C 0089,83
550790053001007,079,004020,Milwaukee - C 0089,54
550790053001008,079,004020,Milwaukee - C 0089,58
550790053001009,079,004020,Milwaukee - C 0089,78
550790053001010,079,004020,Milwaukee - C 0089,67
550790053001011,079,004020,Milwaukee - C 0089,85
550790053002000,079,004022,Milwaukee - C 0088,73
550790053002001,079,004022,Milwaukee - C 0088,52
550790053002002,079,004022,Milwaukee - C 0088,68
550790053002003,079,004022,Milwaukee - C 0088,82
550790053002004,079,004022,Milwaukee - C 0088,93
550790053002005,079,004021,Milwaukee - C 0084,105
550790053002006,079,004018,Milwaukee - C 0083,44
550790053002007,079,004018,Milwaukee - C 0083,88
550790053002008,079,004021,Milwaukee - C 0084,43
550790053002009,079,004021,Milwaukee - C 0084,73
550790053002010,079,004021,Milwaukee - C 0084,45
550790053002011,079,004021,Milwaukee - C 0084,56
550790053002012,079,004022,Milwaukee - C 0088,59
550790053002013,079,004022,Milwaukee - C 0088,51
550790053002014,079,004022,Milwaukee - C 0088,55
550790053002015,079,004022,Milwaukee - C 0088,48
550790053002016,079,004022,Milwaukee - C 0088,33
550790053002017,079,004021,Milwaukee - C 0084,55
550790054001000,079,003725,Milwaukee - C 0090,0
550790054001001,079,003725,Milwaukee - C 0090,0
550790054001002,079,003724,Milwaukee - C 0079,0
550790054001003,079,004043,Milwaukee - C 0080,631
550790054001004,079,003725,Milwaukee - C 0090,5
550790054001005,079,004020,Milwaukee - C 0089,75
550790054001006,079,003725,Milwaukee - C 0090,113
550790054001007,079,003725,Milwaukee - C 0090,27
550790054001008,079,003725,Milwaukee - C 0090,167
550790054001009,079,004020,Milwaukee - C 0089,73
550790054002000,079,003725,Milwaukee - C 0090,67
550790054002001,079,004020,Milwaukee - C 0089,72
550790054002002,079,004020,Milwaukee - C 0089,63
550790054002003,079,004020,Milwaukee - C 0089,109
550790054002004,079,004020,Milwaukee - C 0089,75
550790054002005,079,004020,Milwaukee - C 0089,91
550790054002006,079,003725,Milwaukee - C 0090,81
550790054002007,079,004020,Milwaukee - C 0089,64
550790054002008,079,004020,Milwaukee - C 0089,0
550790054002009,079,004018,Milwaukee - C 0083,84
550790054002010,079,004020,Milwaukee - C 0089,17
550790054002011,079,004018,Milwaukee - C 0083,67
550790054002012,079,004018,Milwaukee - C 0083,72
550790054002013,079,004018,Milwaukee - C 0083,54
550790054003000,079,004018,Milwaukee - C 0083,77
550790054003001,079,004018,Milwaukee - C 0083,64
550790054003002,079,004018,Milwaukee - C 0083,0
550790054003003,079,004018,Milwaukee - C 0083,75
550790054003004,079,004021,Milwaukee - C 0084,54
550790054003005,079,004021,Milwaukee - C 0084,89
550790054003006,079,004021,Milwaukee - C 0084,54
550790054003007,079,004021,Milwaukee - C 0084,43
550790054003008,079,004021,Milwaukee - C 0084,73
550790054003009,079,004021,Milwaukee - C 0084,0
550790054003010,079,004021,Milwaukee - C 0084,67
550790054003011,079,004021,Milwaukee - C 0084,0
550790054003012,079,004021,Milwaukee - C 0084,47
550790054003013,079,004021,Milwaukee - C 0084,52
550790054003014,079,004021,Milwaukee - C 0084,33
550790054003015,079,004021,Milwaukee - C 0084,45
550790054003016,079,004021,Milwaukee - C 0084,63
550790054004000,079,004018,Milwaukee - C 0083,66
550790054004001,079,004018,Milwaukee - C 0083,22
550790054004002,079,004018,Milwaukee - C 0083,111
550790054004003,079,004018,Milwaukee - C 0083,62
550790054004004,079,004018,Milwaukee - C 0083,64
550790054004005,079,004018,Milwaukee - C 0083,82
550790054004006,079,004018,Milwaukee - C 0083,50
550790054004007,079,004018,Milwaukee - C 0083,76
550790054004008,079,004018,Milwaukee - C 0083,73
550790054004009,079,004021,Milwaukee - C 0084,87
550790054004010,079,004021,Milwaukee - C 0084,65
550790054004011,079,004021,Milwaukee - C 0084,59
550790055001000,079,004018,Milwaukee - C 0083,48
550790055001001,079,004018,Milwaukee - C 0083,96
550790055001002,079,004019,Milwaukee - C 0081,34
550790055001003,079,004018,Milwaukee - C 0083,54
550790055001004,079,004018,Milwaukee - C 0083,48
550790055001005,079,004018,Milwaukee - C 0083,50
550790055001006,079,004018,Milwaukee - C 0083,49
550790055001007,079,004036,Milwaukee - C 0082,68
550790055001008,079,004036,Milwaukee - C 0082,61
550790055001009,079,004036,Milwaukee - C 0082,50
550790055001010,079,004036,Milwaukee - C 0082,51
550790055001011,079,004019,Milwaukee - C 0081,49
550790055002000,079,004018,Milwaukee - C 0083,30
550790055002001,079,004036,Milwaukee - C 0082,50
550790055002002,079,004036,Milwaukee - C 0082,64
550790055002003,079,004036,Milwaukee - C 0082,48
550790055002004,079,004036,Milwaukee - C 0082,39
550790055002005,079,004036,Milwaukee - C 0082,52
550790055002006,079,004036,Milwaukee - C 0082,48
550790055002007,079,004036,Milwaukee - C 0082,53
550790055002008,079,004036,Milwaukee - C 0082,44
550790055002009,079,004036,Milwaukee - C 0082,25
550790055002010,079,004018,Milwaukee - C 0083,53
550790055002011,079,004018,Milwaukee - C 0083,39
550790055002012,079,004036,Milwaukee - C 0082,22
550790055002013,079,004036,Milwaukee - C 0082,33
550790055002014,079,004036,Milwaukee - C 0082,25
550790055002015,079,004036,Milwaukee - C 0082,22
550790055002016,079,004036,Milwaukee - C 0082,49
550790055002017,079,004036,Milwaukee - C 0082,43
550790055002018,079,004036,Milwaukee - C 0082,24
550790055002019,079,004036,Milwaukee - C 0082,0
550790055002020,079,004036,Milwaukee - C 0082,0
550790055002021,079,004036,Milwaukee - C 0082,0
550790055003000,079,004019,Milwaukee - C 0081,57
550790055003001,079,004019,Milwaukee - C 0081,67
550790055003002,079,004019,Milwaukee - C 0081,56
550790055003003,079,004036,Milwaukee - C 0082,58
550790055003004,079,004036,Milwaukee - C 0082,77
550790055003005,079,004036,Milwaukee - C 0082,11
550790055003006,079,004036,Milwaukee - C 0082,21
550790055003007,079,004036,Milwaukee - C 0082,43
550790055003008,079,004036,Milwaukee - C 0082,73
550790055003009,079,004036,Milwaukee - C 0082,50
550790055003010,079,004036,Milwaukee - C 0082,44
550790055003011,079,004036,Milwaukee - C 0082,51
550790055004000,079,004043,Milwaukee - C 0080,0
550790055004001,079,004043,Milwaukee - C 0080,44
550790055004002,079,004043,Milwaukee - C 0080,99
550790055004003,079,004043,Milwaukee - C 0080,73
550790055004004,079,004043,Milwaukee - C 0080,72
550790055004005,079,004043,Milwaukee - C 0080,157
550790055004006,079,004043,Milwaukee - C 0080,24
550790055004007,079,004043,Milwaukee - C 0080,0
550790055004008,079,004043,Milwaukee - C 0080,0
550790055004009,079,004043,Milwaukee - C 0080,0
550790055004010,079,004019,Milwaukee - C 0081,5
550790055004011,079,004019,Milwaukee - C 0081,71
550790055004012,079,004019,Milwaukee - C 0081,75
550790055004013,079,004019,Milwaukee - C 0081,85
550790055004014,079,004019,Milwaukee - C 0081,65
550790055004015,079,004019,Milwaukee - C 0081,79
550790055004016,079,004019,Milwaukee - C 0081,79
550790055004017,079,004019,Milwaukee - C 0081,41
550790055004018,079,004019,Milwaukee - C 0081,67
550790055004019,079,004019,Milwaukee - C 0081,22
550790055004020,079,004019,Milwaukee - C 0081,47
550790055004021,079,004019,Milwaukee - C 0081,69
550790055004022,079,004019,Milwaukee - C 0081,73
550790055004023,079,004019,Milwaukee - C 0081,29
550790055004024,079,004019,Milwaukee - C 0081,28
550790056001000,079,003836,Milwaukee - C 0086,60
550790056001001,079,003836,Milwaukee - C 0086,61
550790056001002,079,003836,Milwaukee - C 0086,40
550790056001003,079,003837,Milwaukee - C 0085,55
550790056001004,079,003837,Milwaukee - C 0085,55
550790056001005,079,003837,Milwaukee - C 0085,80
550790056001006,079,003837,Milwaukee - C 0085,74
550790056001007,079,003836,Milwaukee - C 0086,0
550790056001008,079,003836,Milwaukee - C 0086,68
550790056001009,079,003836,Milwaukee - C 0086,46
550790056001010,079,003836,Milwaukee - C 0086,49
550790056001011,079,003836,Milwaukee - C 0086,58
550790056001012,079,003837,Milwaukee - C 0085,60
550790056001013,079,003837,Milwaukee - C 0085,48
550790056001014,079,003837,Milwaukee - C 0085,75
550790056001015,079,003837,Milwaukee - C 0085,53
550790056001016,079,003836,Milwaukee - C 0086,75
550790056001017,079,003836,Milwaukee - C 0086,58
550790056001018,079,003836,Milwaukee - C 0086,69
550790056001019,079,003837,Milwaukee - C 0085,33
550790056001020,079,003837,Milwaukee - C 0085,24
550790056001021,079,003836,Milwaukee - C 0086,25
550790056001022,079,003836,Milwaukee - C 0086,15
550790056001023,079,003836,Milwaukee - C 0086,16
550790056002000,079,003837,Milwaukee - C 0085,36
550790056002001,079,003837,Milwaukee - C 0085,30
550790056002002,079,003837,Milwaukee - C 0085,46
550790056002003,079,003837,Milwaukee - C 0085,166
550790056002004,079,003837,Milwaukee - C 0085,44
550790056002005,079,003837,Milwaukee - C 0085,33
550790056002006,079,003837,Milwaukee - C 0085,76
550790056002007,079,003837,Milwaukee - C 0085,32
550790056002008,079,003837,Milwaukee - C 0085,73
550790056002009,079,003837,Milwaukee - C 0085,57
550790056002010,079,003837,Milwaukee - C 0085,48
550790056002011,079,003837,Milwaukee - C 0085,10
550790056002012,079,003837,Milwaukee - C 0085,25
550790056002013,079,003837,Milwaukee - C 0085,5
550790056002014,079,003837,Milwaukee - C 0085,0
550790056002015,079,003837,Milwaukee - C 0085,14
550790056002016,079,003837,Milwaukee - C 0085,13
550790056002017,079,003837,Milwaukee - C 0085,9
550790056002018,079,003837,Milwaukee - C 0085,11
550790056002019,079,003837,Milwaukee - C 0085,0
550790056002020,079,003837,Milwaukee - C 0085,61
550790056002021,079,003837,Milwaukee - C 0085,59
550790056002022,079,003837,Milwaukee - C 0085,20
550790057001000,079,004022,Milwaukee - C 0088,49
550790057001001,079,003836,Milwaukee - C 0086,59
550790057001002,079,003836,Milwaukee - C 0086,53
550790057001003,079,003836,Milwaukee - C 0086,49
550790057001004,079,003836,Milwaukee - C 0086,70
550790057001005,079,003836,Milwaukee - C 0086,41
550790057001006,079,003836,Milwaukee - C 0086,32
550790057001007,079,004022,Milwaukee - C 0088,44
550790057001008,079,004044,Milwaukee - C 0087,96
550790057001009,079,003836,Milwaukee - C 0086,62
550790057001010,079,003836,Milwaukee - C 0086,64
550790057001011,079,003836,Milwaukee - C 0086,46
550790057001012,079,003836,Milwaukee - C 0086,46
550790057001013,079,003836,Milwaukee - C 0086,36
550790057001014,079,003836,Milwaukee - C 0086,28
550790057001015,079,004044,Milwaukee - C 0087,26
550790057001016,079,004044,Milwaukee - C 0087,70
550790057001017,079,003836,Milwaukee - C 0086,77
550790057001018,079,003836,Milwaukee - C 0086,7
550790057001019,079,003836,Milwaukee - C 0086,28
550790057001020,079,003836,Milwaukee - C 0086,23
550790057001021,079,004044,Milwaukee - C 0087,32
550790057001022,079,004044,Milwaukee - C 0087,14
550790057002000,079,004022,Milwaukee - C 0088,64
550790057002001,079,004022,Milwaukee - C 0088,65
550790057002002,079,004022,Milwaukee - C 0088,50
550790057002003,079,004022,Milwaukee - C 0088,75
550790057002004,079,004022,Milwaukee - C 0088,74
550790057002005,079,004022,Milwaukee - C 0088,0
550790057002006,079,004022,Milwaukee - C 0088,69
550790057002007,079,004022,Milwaukee - C 0088,66
550790057002008,079,004022,Milwaukee - C 0088,53
550790057002009,079,004022,Milwaukee - C 0088,86
550790057002010,079,004044,Milwaukee - C 0087,71
550790057002011,079,004044,Milwaukee - C 0087,59
550790057002012,079,004044,Milwaukee - C 0087,43
550790057002013,079,004044,Milwaukee - C 0087,80
550790057002014,079,004044,Milwaukee - C 0087,70
550790057002015,079,004044,Milwaukee - C 0087,32
550790057002016,079,004044,Milwaukee - C 0087,67
550790057002017,079,004044,Milwaukee - C 0087,91
550790057002018,079,004044,Milwaukee - C 0087,70
550790057002019,079,004044,Milwaukee - C 0087,68
550790057002020,079,004044,Milwaukee - C 0087,63
550790057002021,079,004044,Milwaukee - C 0087,25
550790058001000,079,004017,Milwaukee - C 0092,45
550790058001001,079,004017,Milwaukee - C 0092,73
550790058001002,079,004017,Milwaukee - C 0092,140
550790058001003,079,004017,Milwaukee - C 0092,67
550790058001004,079,004017,Milwaukee - C 0092,59
550790058001005,079,004017,Milwaukee - C 0092,91
550790058001006,079,004017,Milwaukee - C 0092,77
550790058001007,079,004017,Milwaukee - C 0092,114
550790058001008,079,004017,Milwaukee - C 0092,14
550790058001009,079,004017,Milwaukee - C 0092,91
550790058001010,079,004017,Milwaukee - C 0092,46
550790058001011,079,004032,Milwaukee - C 0093,91
550790058001012,079,004017,Milwaukee - C 0092,0
550790058001013,079,004017,Milwaukee - C 0092,41
550790058001014,079,004017,Milwaukee - C 0092,63
550790058001015,079,004017,Milwaukee - C 0092,129
550790058001016,079,004017,Milwaukee - C 0092,51
550790058001017,079,004032,Milwaukee - C 0093,19
550790058002000,079,004032,Milwaukee - C 0093,103
550790058002001,079,004032,Milwaukee - C 0093,116
550790058002002,079,004032,Milwaukee - C 0093,84
550790058002003,079,004032,Milwaukee - C 0093,45
550790058002004,079,004032,Milwaukee - C 0093,75
550790058002005,079,004032,Milwaukee - C 0093,54
550790058002006,079,004032,Milwaukee - C 0093,66
550790058002007,079,004032,Milwaukee - C 0093,22
550790058002008,079,004032,Milwaukee - C 0093,28
550790058002009,079,004032,Milwaukee - C 0093,8
550790058002010,079,004032,Milwaukee - C 0093,25
550790058002011,079,004032,Milwaukee - C 0093,10
550790058002012,079,004032,Milwaukee - C 0093,12
550790058002013,079,004032,Milwaukee - C 0093,43
550790058002014,079,004032,Milwaukee - C 0093,36
550790058002015,079,004032,Milwaukee - C 0093,26
550790058002016,079,004032,Milwaukee - C 0093,17
550790058002017,079,004032,Milwaukee - C 0093,38
550790058002018,079,004032,Milwaukee - C 0093,18
550790058003000,079,004017,Milwaukee - C 0092,32
550790058003001,079,004017,Milwaukee - C 0092,188
550790058003002,079,004017,Milwaukee - C 0092,91
550790058003003,079,004017,Milwaukee - C 0092,29
550790058003004,079,004017,Milwaukee - C 0092,96
550790058003005,079,004017,Milwaukee - C 0092,58
550790058003006,079,004017,Milwaukee - C 0092,7
550790058003007,079,004017,Milwaukee - C 0092,26
550790058003008,079,004017,Milwaukee - C 0092,65
550790058003009,079,004017,Milwaukee - C 0092,52
550790058003010,079,004017,Milwaukee - C 0092,84
550790058003011,079,004017,Milwaukee - C 0092,68
550790058003012,079,004017,Milwaukee - C 0092,78
550790058003013,079,004017,Milwaukee - C 0092,68
550790058003014,079,004017,Milwaukee - C 0092,45
550790058003015,079,004017,Milwaukee - C 0092,65
550790058003016,079,004017,Milwaukee - C 0092,32
550790058003017,079,004017,Milwaukee - C 0092,36
550790058003018,079,004017,Milwaukee - C 0092,115
550790058003019,079,004017,Milwaukee - C 0092,86
550790059001000,079,003627,Milwaukee - C 0163,81
550790059001001,079,003627,Milwaukee - C 0163,94
550790059001002,079,003627,Milwaukee - C 0163,83
550790059001003,079,003627,Milwaukee - C 0163,94
